REF_AREA,TIME_PERIOD,DWA_GRP,UNIT_MEASURE,BW,FW,DEP,HW,HW_NET,TW,DEBT,TW_NET
LV,2023-04-01,D10,EUR_R_NH,215.25,30.15,66.26,198.19,180.94,509.85,-19.77,490.08000000000004
LV,2023-07-01,D10,EUR_R_NH,216.96,31.75,65.39,201.97,184.48,516.07,-20.11,495.96000000000004
LV,2023-10-01,D10,EUR_R_NH,215.51,34.96,66.97,204.52,186.96,521.96,-20.18,501.78000000000003
LV,2024-01-01,D10,EUR_R_NH,219.23,36.95,67.69,209.39,191.82,533.26,-20.23,513.03
LV,2024-04-01,D10,EUR_R_NH,228.14999999999998,38.3,69.49,212.34,194.38,548.28,-20.72,527.56
LV,2024-07-01,D10,EUR_R_NH,230.48,40.54,69.41,216.64,198.35999999999999,557.0699999999999,-21.1,535.9699999999999
LV,2017-07-01,D10,EUR_R_POP,44.65,7.0600000000000005,14.46,38.5,33.21,104.67000000000002,-6.0600000000000005,98.61
LV,2017-10-01,D10,EUR_R_POP,44.79,6.93,15.06,38.71,33.59,105.49000000000001,-5.86,99.63000000000001
LV,2018-01-01,D10,EUR_R_POP,46.1,6.68,14.64,39.57,34.45,106.99,-5.87,101.12
LV,2018-04-01,D10,EUR_R_POP,47.07,6.639999999999999,14.83,40.27,35.32,108.81,-5.69,103.12
LV,2018-07-01,D10,EUR_R_POP,47.56,6.68,14.52,41.1,36.46,109.86,-5.359999999999999,104.50000000000001
LV,2018-10-01,D10,EUR_R_POP,47.95,6.38,15.01,41.72,37.15,111.06000000000002,-5.2700000000000005,105.79
LV,2019-01-01,D10,EUR_R_POP,47.84,6.619999999999999,14.83,42.26,37.78,111.55,-5.16,106.39000000000001
LV,2019-04-01,D10,EUR_R_POP,47.92,6.460000000000001,14.87,43.2,38.760000000000005,112.45000000000002,-5.12,107.33
LV,2019-07-01,D10,EUR_R_POP,45.93,6.77,14.76,42.94,38.599999999999994,110.4,-5.02,105.38000000000001
LV,2019-10-01,D10,EUR_R_POP,44.33,6.6000000000000005,15.31,43.49,39.260000000000005,109.73,-4.87,104.85999999999999
LV,2020-01-01,D10,EUR_R_POP,43.84,5.6899999999999995,15.23,44.21,40.04,108.97000000000001,-4.76,104.21
LV,2020-04-01,D10,EUR_R_POP,44.21,6.33,15.63,44.51,40.5,110.67999999999999,-4.59,106.09
LV,2020-07-01,D10,EUR_R_POP,44.4,6.140000000000001,15.52,45.3,41.269999999999996,111.36,-4.67,106.69
LV,2020-10-01,D10,EUR_R_POP,45.06,6.54,16.12,45.85,41.870000000000005,113.57000000000001,-4.59,108.97999999999999
LV,2021-01-01,D10,EUR_R_POP,46.019999999999996,7.08,17.69,46.28,42.52,117.07,-4.38,112.69
LV,2021-04-01,D10,EUR_R_POP,48.99,7.640000000000001,18.74,46.83,43.199999999999996,122.2,-4.28,117.92
LV,2021-07-01,D10,EUR_R_POP,50.42,7.5600000000000005,18.35,47.95,44.010000000000005,124.28,-4.61,119.67000000000002
LV,2021-10-01,D10,EUR_R_POP,51.38,8.34,19.58,48.59,44.74,127.89,-4.5200000000000005,123.37
LV,2022-01-01,D10,EUR_R_POP,51.26,7.76,19.44,50.11,46.05,128.57,-4.72,123.85
LV,2022-04-01,D10,EUR_R_POP,53.88,7.239999999999999,19.45,51.92,47.57,132.49,-5.029999999999999,127.46000000000001
LV,2022-07-01,D10,EUR_R_POP,56.35,7.050000000000001,19.39,53.13,48.56,135.92000000000002,-5.26,130.66000000000003
LV,2022-10-01,D10,EUR_R_POP,57.7,7.31,19.77,54.43,49.81,139.21,-5.3,133.91
LV,2023-01-01,D10,EUR_R_POP,58.190000000000005,8.04,19.41,55.93,51.22,141.57,-5.41,136.16
LV,2023-04-01,D10,EUR_R_POP,63.440000000000005,8.89,19.53,58.41,53.33,150.27,-5.82,144.45000000000002
LV,2023-07-01,D10,EUR_R_POP,63.95,9.36,19.27,59.54,54.379999999999995,152.12,-5.93,146.19
LV,2023-10-01,D10,EUR_R_POP,63.84,10.36,19.84,60.59,55.39,154.63000000000002,-5.970000000000001,148.66
LV,2024-01-01,D10,EUR_R_POP,64.89,10.940000000000001,20.03,61.97,56.769999999999996,157.83,-5.99,151.83999999999997
LV,2024-04-01,D10,EUR_R_POP,67.62,11.35,20.6,62.93,57.61,162.5,-6.140000000000001,156.36
LV,2024-07-01,D10,EUR_R_POP,68.28,12,20.56,64.18,58.760000000000005,165.02,-6.26,158.76000000000002
LV,2017-07-01,D06,EUR,160.05,29.4,361.15,2379,1443.6,2929.6,-1079.5,1850.1
LV,2017-10-01,D06,EUR,150.06,30.38,369.22,2189.47,1423.7099999999998,2739.13,-902.14,1836.9900000000002
LV,2018-01-01,D06,EUR,151.42000000000002,26.91,357.26,2295.93,1428.6899999999998,2831.5199999999995,-999.51,1832.01
LV,2018-04-01,D06,EUR,135.03,27.68,359.27,2045.62,1466.36,2567.6,-698.68,1868.92
LV,2018-07-01,D06,EUR,118.45,26.89,362.69,1872.72,1479.95,2380.75,-465.19,1915.56
LV,2018-10-01,D06,EUR,117.01,23.94,353.9,1848.61,1516.29,2343.46,-398.9,1944.56
LV,2019-01-01,D06,EUR,114.47,22.310000000000002,347.28,1802.57,1501.51,2286.63,-368.54,1918.0900000000001
LV,2019-04-01,D06,EUR,114.39,22.03,360.03,1773.92,1514.29,2270.37,-321.69,1948.6799999999998
LV,2019-07-01,D06,EUR,109.08,23.99,355.99,1733.47,1471.17,2222.5299999999997,-328.44,1894.0900000000001
LV,2019-10-01,D06,EUR,108.13999999999999,24.62,363.75,1696.22,1483.72,2192.73,-281.65,1911.08
LV,2020-01-01,D06,EUR,103.34,20.55,364.27,1662.08,1491.82,2150.24,-234.91,1915.3299999999997
LV,2020-04-01,D06,EUR,109.19999999999999,27.09,385.05,1630.44,1452.42,2151.78,-238.66000000000003,1913.1200000000001
LV,2020-07-01,D06,EUR,106,30.900000000000002,392.21,1603.5,1414.58,2132.61,-250.98999999999998,1881.6200000000001
LV,2020-10-01,D06,EUR,112.08000000000001,31.99,430.81,1600.35,1420.59,2175.23,-247.38,1927.85
LV,2021-01-01,D06,EUR,116.52000000000001,32.71,457.75,1619.65,1428.8000000000002,2226.63,-260.56,1966.0700000000002
LV,2021-04-01,D06,EUR,111.72,28.54,466.99,1604.03,1466.23,2211.2799999999997,-210.09000000000003,2001.1899999999996
LV,2021-07-01,D06,EUR,121.38999999999999,35.33,470.24,1673.69,1479.8700000000001,2300.65,-268.12,2032.5300000000002
LV,2021-10-01,D06,EUR,113.7,35.86,494.97,1717.08,1535.48,2361.6099999999997,-260.7,2100.91
LV,2022-01-01,D06,EUR,124.08999999999999,34.93,500.79,1761.24,1568.91,2421.05,-271.77,2149.28
LV,2022-04-01,D06,EUR,129.86,31.64,533.59,1891.08,1681.4099999999999,2586.17,-298.5,2287.67
LV,2022-07-01,D06,EUR,123.41,30.459999999999997,526.96,1894.47,1681.69,2575.3,-303.68,2271.6200000000003
LV,2022-10-01,D06,EUR,117.66000000000001,31.38,527.78,2007.09,1745.09,2683.91,-338.62,2345.29
LV,2023-01-01,D06,EUR,124.08,32.83,527.79,2129.81,1817.03,2814.5099999999998,-397.10999999999996,2417.3999999999996
LV,2023-04-01,D06,EUR,125.78,32.29,525.72,2184.19,1877.26,2867.9800000000005,-387.9,2480.08
LV,2023-07-01,D06,EUR,130.97,33.089999999999996,506.48,2234.9,1884.1200000000001,2905.44,-438.71,2466.73
LV,2023-10-01,D06,EUR,127.06,36.480000000000004,522.88,2343.7,1925.4299999999998,3030.12,-498.83,2531.29
LV,2024-01-01,D06,EUR,128.18,38.199999999999996,528.45,2376.64,1975.7399999999998,3071.4700000000003,-485.53,2585.9399999999996
LV,2024-04-01,D06,EUR,119.55000000000001,41.1,539.2,2416,1980.82,3115.8500000000004,-514.87,2600.98
LV,2024-07-01,D06,EUR,118.61999999999999,41.32,547.79,2516.13,2111.2400000000002,3223.86,-484.53,2739.33
LV,2017-07-01,D06,EUR_R_NH,1.8499999999999999,0.35,4.19,27.56,16.74,33.949999999999996,-12.49,21.46
LV,2017-10-01,D06,EUR_R_NH,1.7800000000000002,0.35000000000000003,4.37,25.94,16.85,32.44,-10.7,21.74
LV,2018-01-01,D06,EUR_R_NH,1.79,0.31,4.23,27.19,16.92,33.52,-11.84,21.680000000000003
LV,2018-04-01,D06,EUR_R_NH,1.59,0.33,4.23,24.04,17.24,30.19,-8.2,21.99
LV,2018-07-01,D06,EUR_R_NH,1.4,0.32,4.29,22.18,17.52,28.189999999999998,-5.5200000000000005,22.669999999999998
LV,2018-10-01,D06,EUR_R_NH,1.38,0.27999999999999997,4.17,21.78,17.87,27.61,-4.69,22.919999999999998
LV,2019-01-01,D06,EUR_R_NH,1.3699999999999999,0.27,4.15,21.52,17.93,27.310000000000002,-4.4,22.909999999999997
LV,2019-04-01,D06,EUR_R_NH,1.3499999999999999,0.26,4.26,20.99,17.919999999999998,26.86,-3.8,23.06
LV,2019-07-01,D06,EUR_R_NH,1.3,0.29000000000000004,4.22,20.56,17.45,26.369999999999997,-3.8899999999999997,22.479999999999997
LV,2019-10-01,D06,EUR_R_NH,1.28,0.29000000000000004,4.3,20.05,17.54,25.92,-3.3299999999999996,22.590000000000003
LV,2020-01-01,D06,EUR_R_NH,1.2200000000000002,0.24,4.3,19.62,17.61,25.380000000000003,-2.7699999999999996,22.610000000000003
LV,2020-04-01,D06,EUR_R_NH,1.29,0.31999999999999995,4.56,19.32,17.21,25.49,-2.83,22.660000000000004
LV,2020-07-01,D06,EUR_R_NH,1.2799999999999998,0.37,4.72,19.29,17.009999999999998,25.659999999999997,-3.03,22.629999999999995
LV,2020-10-01,D06,EUR_R_NH,1.3399999999999999,0.38,5.13,19.05,16.92,25.9,-2.94,22.959999999999997
LV,2021-01-01,D06,EUR_R_NH,1.38,0.38,5.42,19.17,16.910000000000004,26.35,-3.09,23.26
LV,2021-04-01,D06,EUR_R_NH,1.3199999999999998,0.34,5.53,18.98,17.35,26.17,-2.4899999999999998,23.680000000000003
LV,2021-07-01,D06,EUR_R_NH,1.44,0.41000000000000003,5.6,19.92,17.610000000000003,27.370000000000005,-3.19,24.18
LV,2021-10-01,D06,EUR_R_NH,1.34,0.43,5.85,20.3,18.14,27.92,-3.1,24.82
LV,2022-01-01,D06,EUR_R_NH,1.47,0.42000000000000004,5.91,20.78,18.51,28.580000000000002,-3.21,25.37
LV,2022-04-01,D06,EUR_R_NH,1.49,0.37,6.13,21.73,19.32,29.72,-3.43,26.29
LV,2022-07-01,D06,EUR_R_NH,1.4700000000000002,0.35000000000000003,6.24,22.43,19.92,30.490000000000002,-3.59,26.900000000000002
LV,2022-10-01,D06,EUR_R_NH,1.3800000000000001,0.36,6.2,23.56,20.49,31.499999999999996,-3.9699999999999998,27.53
LV,2023-01-01,D06,EUR_R_NH,1.44,0.38,6.13,24.76,21.110000000000003,32.71,-4.63,28.080000000000002
LV,2023-04-01,D06,EUR_R_NH,1.48,0.38,6.16,25.59,21.99,33.61,-4.55,29.06
LV,2023-07-01,D06,EUR_R_NH,1.55,0.39,6.02,26.58,22.409999999999997,34.54,-5.21,29.33
LV,2023-10-01,D06,EUR_R_NH,1.51,0.43,6.19,27.75,22.8,35.88,-5.91,29.970000000000002
LV,2024-01-01,D06,EUR_R_NH,1.52,0.45,6.24,28.07,23.32,36.28,-5.75,30.53
LV,2024-04-01,D06,EUR_R_NH,1.43,0.49,6.45,28.86,23.66,37.230000000000004,-6.15,31.080000000000005
LV,2024-07-01,D06,EUR_R_NH,1.37,0.48,6.32,29.03,24.37,37.2,-5.58,31.620000000000005
LV,2017-07-01,D06,EUR_R_POP,0.8300000000000001,0.15,1.87,12.29,7.469999999999999,15.14,-5.57,9.569999999999999
LV,2017-10-01,D06,EUR_R_POP,0.8,0.16,1.98,11.72,7.620000000000001,14.660000000000002,-4.83,9.83
LV,2018-01-01,D06,EUR_R_POP,0.8200000000000001,0.15,1.94,12.46,7.760000000000001,15.370000000000001,-5.42,9.950000000000001
LV,2018-04-01,D06,EUR_R_POP,0.75,0.16,2,11.35,8.149999999999999,14.26,-3.8600000000000003,10.399999999999999
LV,2018-07-01,D06,EUR_R_POP,0.65,0.13999999999999999,2,10.3,8.14,13.09,-2.56,10.53
LV,2018-10-01,D06,EUR_R_POP,0.65,0.13,1.95,10.17,8.34,12.899999999999999,-2.2,10.7
LV,2019-01-01,D06,EUR_R_POP,0.62,0.13,1.91,9.89,8.24,12.55,-2.02,10.530000000000001
LV,2019-04-01,D06,EUR_R_POP,0.62,0.11,1.94,9.57,8.17,12.24,-1.73,10.51
LV,2019-07-01,D06,EUR_R_POP,0.58,0.12,1.88,9.16,7.7700000000000005,11.739999999999998,-1.7399999999999998,10
LV,2019-10-01,D06,EUR_R_POP,0.57,0.13,1.91,8.92,7.8,11.53,-1.48,10.049999999999999
LV,2020-01-01,D06,EUR_R_POP,0.54,0.11,1.9,8.67,7.78,11.22,-1.23,9.989999999999998
LV,2020-04-01,D06,EUR_R_POP,0.5700000000000001,0.14,2,8.46,7.540000000000001,11.170000000000002,-1.23,9.940000000000001
LV,2020-07-01,D06,EUR_R_POP,0.55,0.16,2.06,8.41,7.42,11.180000000000001,-1.32,9.86
LV,2020-10-01,D06,EUR_R_POP,0.5800000000000001,0.16,2.19,8.13,7.220000000000001,11.06,-1.25,9.81
LV,2021-01-01,D06,EUR_R_POP,0.5900000000000001,0.16,2.31,8.18,7.22,11.24,-1.31,9.93
LV,2021-04-01,D06,EUR_R_POP,0.56,0.14,2.34,8.05,7.360000000000001,11.09,-1.0499999999999998,10.04
LV,2021-07-01,D06,EUR_R_POP,0.6100000000000001,0.18000000000000002,2.37,8.42,7.4399999999999995,11.580000000000002,-1.35,10.23
LV,2021-10-01,D06,EUR_R_POP,0.5900000000000001,0.19,2.56,8.89,7.930000000000001,12.23,-1.3699999999999999,10.860000000000001
LV,2022-01-01,D06,EUR_R_POP,0.6200000000000001,0.18000000000000002,2.5,8.8,7.840000000000001,12.100000000000001,-1.3599999999999999,10.740000000000002
LV,2022-04-01,D06,EUR_R_POP,0.6200000000000001,0.16,2.58,9.14,8.120000000000001,12.5,-1.45,11.05
LV,2022-07-01,D06,EUR_R_POP,0.63,0.16,2.68,9.64,8.56,13.11,-1.54,11.57
LV,2022-10-01,D06,EUR_R_POP,0.59,0.15,2.63,10.01,8.7,13.379999999999999,-1.69,11.69
LV,2023-01-01,D06,EUR_R_POP,0.62,0.16,2.62,10.56,9,13.96,-1.98,11.98
LV,2023-04-01,D06,EUR_R_POP,0.63,0.16,2.64,10.96,9.420000000000002,14.39,-1.95,12.440000000000001
LV,2023-07-01,D06,EUR_R_POP,0.67,0.16,2.59,11.42,9.629999999999999,14.84,-2.24,12.6
LV,2023-10-01,D06,EUR_R_POP,0.65,0.18,2.66,11.9,9.780000000000001,15.39,-2.5300000000000002,12.86
LV,2024-01-01,D06,EUR_R_POP,0.66,0.19,2.68,12.07,10.030000000000001,15.6,-2.47,13.13
LV,2024-04-01,D06,EUR_R_POP,0.61,0.21,2.75,12.34,10.12,15.91,-2.6300000000000003,13.28
LV,2024-07-01,D06,EUR_R_POP,0.6,0.21,2.75,12.63,10.600000000000001,16.19,-2.4299999999999997,13.760000000000002
LV,2017-07-01,D07,EUR,107.26,29,495.42,2341.54,1890.95,2973.2200000000003,-498.58,2474.6400000000003
LV,2017-10-01,D07,EUR,104.51,37.16,503.22,2502.31,1916.83,3147.2,-635.83,2511.37
LV,2018-01-01,D07,EUR,97.77000000000001,34.31,490.1,2391.36,1944.5400000000002,3013.54,-499.93,2513.61
LV,2018-04-01,D07,EUR,112.59,38.99,500.61,2627.92,1967.5500000000002,3280.11,-728.04,2552.07
LV,2018-07-01,D07,EUR,123.28,33.74,487.81,2460.42,2102.4,3105.25,-450.74,2654.51
LV,2018-10-01,D07,EUR,122.83,35.339999999999996,517.21,2498.81,2107.37,3174.19,-492.8,2681.39
LV,2019-01-01,D07,EUR,120.77000000000001,35.26,519.14,2533.09,2114.88,3208.26,-516.64,2691.6200000000003
LV,2019-04-01,D07,EUR,118.76,36.82,524.59,2608.87,2189.48,3289.04,-524.14,2764.9
LV,2019-07-01,D07,EUR,107.41,38.85,529.83,2520.44,2127.82,3196.5299999999997,-494.53,2702
LV,2019-10-01,D07,EUR,100.49000000000001,40.519999999999996,559.77,2498.87,2106.06,3199.65,-489.90999999999997,2709.74
LV,2020-01-01,D07,EUR,100.36999999999999,35.94,574.9,2504.06,2136.38,3215.27,-473.22,2742.05
LV,2020-04-01,D07,EUR,91.4,35.059999999999995,564.01,2360.37,2093.93,3050.84,-338.01,2712.83
LV,2020-07-01,D07,EUR,83.69,36.08,585.98,2395.22,2180.02,3100.97,-307.96,2793.0099999999998
LV,2020-10-01,D07,EUR,76.58999999999999,40.59,579.03,2348.13,2175.27,3044.34,-243.88,2800.46
LV,2021-01-01,D07,EUR,73.78999999999999,39.94,591.55,2316.92,2143.13,3022.2,-245.76,2776.4399999999996
LV,2021-04-01,D07,EUR,79.22999999999999,37.72,602.26,2397.66,2163.3399999999997,3116.87,-319.32,2797.5499999999997
LV,2021-07-01,D07,EUR,81.77,40.18,631.37,2440.65,2256.1800000000003,3193.97,-261.31,2932.6600000000003
LV,2021-10-01,D07,EUR,91.79,41.13,642.6,2501.31,2296.0699999999997,3276.83,-292.81,2984.02
LV,2022-01-01,D07,EUR,84.10000000000001,41.66,640.74,2500.79,2309.74,3267.29,-267.85,2999.44
LV,2022-04-01,D07,EUR,88,46.29,678.46,2623.48,2413.4,3436.23,-291.72,3144.51
LV,2022-07-01,D07,EUR,97.22999999999999,46.69,706.4,2764.13,2537.11,3614.4500000000003,-314.16,3300.29
LV,2022-10-01,D07,EUR,103.08000000000001,49.629999999999995,733.04,2861.1,2591.15,3746.85,-358.57,3388.2799999999997
LV,2023-01-01,D07,EUR,96.66999999999999,50.959999999999994,714.42,2916.44,2639.08,3778.4900000000002,-367.52,3410.97
LV,2023-04-01,D07,EUR,108.60000000000001,55.8,700.26,2977.19,2614.38,3841.8500000000004,-454.07,3387.7799999999997
LV,2023-07-01,D07,EUR,103.39,57.78,723.85,3157.72,2788.68,4042.74,-464.3,3578.4399999999996
LV,2023-10-01,D07,EUR,108.83000000000001,58.98,732.73,3139.75,2789.2200000000003,4040.29,-447.95,3592.34
LV,2024-01-01,D07,EUR,114.27000000000001,67.03999999999999,755.12,3270.03,2846.55,4206.46,-523.05,3683.41
LV,2024-04-01,D07,EUR,118.13999999999999,65.53,764.09,3292.58,2907.34,4240.34,-496.59000000000003,3743.75
LV,2024-07-01,D07,EUR,117.69,71.78999999999999,769.36,3314.77,2868.4,4273.61,-558.96,3714.6499999999996
LV,2017-07-01,D07,EUR_R_NH,1.28,0.35,5.92,27.92,22.57,35.47,-5.92,29.549999999999997
LV,2017-10-01,D07,EUR_R_NH,1.24,0.44,5.98,29.73,22.79,37.39,-7.54,29.85
LV,2018-01-01,D07,EUR_R_NH,1.1600000000000001,0.4,5.85,28.54,23.2,35.949999999999996,-5.97,29.980000000000004
LV,2018-04-01,D07,EUR_R_NH,1.3399999999999999,0.47,5.97,31.35,23.470000000000002,39.13,-8.69,30.440000000000005
LV,2018-07-01,D07,EUR_R_NH,1.4600000000000002,0.4,5.79,29.2,24.95,36.85,-5.35,31.5
LV,2018-10-01,D07,EUR_R_NH,1.47,0.42000000000000004,6.17,29.82,25.14,37.88,-5.89,31.990000000000002
LV,2019-01-01,D07,EUR_R_NH,1.44,0.42000000000000004,6.2,30.24,25.24,38.300000000000004,-6.18,32.12
LV,2019-04-01,D07,EUR_R_NH,1.4,0.43,6.19,30.77,25.82,38.79,-6.19,32.6
LV,2019-07-01,D07,EUR_R_NH,1.27,0.45,6.25,29.75,25.12,37.72,-5.83,31.89
LV,2019-10-01,D07,EUR_R_NH,1.19,0.47000000000000003,6.65,29.68,25.009999999999998,37.99,-5.82,32.17
LV,2020-01-01,D07,EUR_R_NH,1.19,0.42,6.78,29.53,25.19,37.92,-5.58,32.34
LV,2020-04-01,D07,EUR_R_NH,1.09,0.42,6.73,28.17,24.990000000000002,36.410000000000004,-4.03,32.38
LV,2020-07-01,D07,EUR_R_NH,0.9700000000000001,0.42,6.79,27.73,25.23,35.910000000000004,-3.58,32.33
LV,2020-10-01,D07,EUR_R_NH,0.8999999999999999,0.47,6.74,27.37,25.35,35.480000000000004,-2.85,32.63
LV,2021-01-01,D07,EUR_R_NH,0.88,0.47,7.04,27.56,25.49,35.95,-2.9299999999999997,33.02
LV,2021-04-01,D07,EUR_R_NH,0.95,0.45999999999999996,7.22,28.76,25.96,37.39,-3.82,33.57
LV,2021-07-01,D07,EUR_R_NH,0.96,0.48,7.4,28.6,26.44,37.440000000000005,-3.06,34.379999999999995
LV,2021-10-01,D07,EUR_R_NH,1.08,0.49,7.59,29.57,27.14,38.730000000000004,-3.47,35.260000000000005
LV,2022-01-01,D07,EUR_R_NH,1,0.51,7.66,29.93,27.64,39.1,-3.21,35.89
LV,2022-04-01,D07,EUR_R_NH,1.05,0.5599999999999999,8.08,31.23,28.72,40.92,-3.4799999999999995,37.440000000000005
LV,2022-07-01,D07,EUR_R_NH,1.1400000000000001,0.5499999999999999,8.2,32.11,29.47,42,-3.6500000000000004,38.35
LV,2022-10-01,D07,EUR_R_NH,1.19,0.5800000000000001,8.49,33.18,30.04,43.440000000000005,-4.16,39.28
LV,2023-01-01,D07,EUR_R_NH,1.1400000000000001,0.6,8.39,34.27,31.000000000000004,44.400000000000006,-4.33,40.07000000000001
LV,2023-04-01,D07,EUR_R_NH,1.3199999999999998,0.6799999999999999,8.51,36.16,31.749999999999996,46.669999999999995,-5.5200000000000005,41.14999999999999
LV,2023-07-01,D07,EUR_R_NH,1.2,0.6699999999999999,8.45,36.85,32.54,47.17,-5.42,41.75
LV,2023-10-01,D07,EUR_R_NH,1.29,0.71,8.7,37.27,33.1,47.97,-5.33,42.64
LV,2024-01-01,D07,EUR_R_NH,1.34,0.7799999999999999,8.89,38.51,33.53,49.519999999999996,-6.15,43.37
LV,2024-04-01,D07,EUR_R_NH,1.4,0.77,9.02,38.85,34.300000000000004,50.040000000000006,-5.87,44.17
LV,2024-07-01,D07,EUR_R_NH,1.4300000000000002,0.88,9.31,40.12,34.73,51.74,-6.75,44.989999999999995
LV,2017-07-01,D07,EUR_R_POP,0.62,0.17,2.92,13.75,11.14,17.46,-2.8899999999999997,14.57
LV,2017-10-01,D07,EUR_R_POP,0.6000000000000001,0.21,2.89,14.31,10.98,18.01,-3.62,14.39
LV,2018-01-01,D07,EUR_R_POP,0.56,0.19999999999999998,2.83,13.8,11.23,17.39,-2.88,14.510000000000002
LV,2018-04-01,D07,EUR_R_POP,0.64,0.22,2.84,14.91,11.17,18.61,-4.12,14.489999999999998
LV,2018-07-01,D07,EUR_R_POP,0.7100000000000001,0.19,2.79,14.07,12.02,17.76,-2.58,15.180000000000001
LV,2018-10-01,D07,EUR_R_POP,0.7000000000000001,0.2,2.95,14.26,12.02,18.11,-2.8200000000000003,15.29
LV,2019-01-01,D07,EUR_R_POP,0.7000000000000001,0.2,2.98,14.55,12.15,18.43,-2.96,15.469999999999999
LV,2019-04-01,D07,EUR_R_POP,0.67,0.21000000000000002,2.97,14.78,12.399999999999999,18.63,-2.9699999999999998,15.66
LV,2019-07-01,D07,EUR_R_POP,0.61,0.22,3.02,14.37,12.129999999999999,18.22,-2.8200000000000003,15.399999999999999
LV,2019-10-01,D07,EUR_R_POP,0.57,0.23,3.21,14.32,12.07,18.330000000000002,-2.81,15.519999999999998
LV,2020-01-01,D07,EUR_R_POP,0.57,0.2,3.29,14.35,12.24,18.41,-2.71,15.7
LV,2020-04-01,D07,EUR_R_POP,0.54,0.2,3.32,13.9,12.33,17.96,-1.99,15.97
LV,2020-07-01,D07,EUR_R_POP,0.49,0.2,3.39,13.86,12.61,17.939999999999998,-1.79,16.15
LV,2020-10-01,D07,EUR_R_POP,0.47,0.24,3.53,14.35,13.29,18.59,-1.49,17.1
LV,2021-01-01,D07,EUR_R_POP,0.47,0.25,3.73,14.61,13.51,19.06,-1.55,17.509999999999998
LV,2021-04-01,D07,EUR_R_POP,0.49,0.23,3.74,14.93,13.5,19.39,-1.95,17.44
LV,2021-07-01,D07,EUR_R_POP,0.49,0.24,3.81,14.73,13.620000000000001,19.27,-1.58,17.689999999999998
LV,2021-10-01,D07,EUR_R_POP,0.5700000000000001,0.25,3.96,15.42,14.15,20.2,-1.81,18.39
LV,2022-01-01,D07,EUR_R_POP,0.54,0.26,4.08,15.97,14.75,20.85,-1.71,19.14
LV,2022-04-01,D07,EUR_R_POP,0.54,0.28,4.18,16.17,14.870000000000001,21.17,-1.8,19.37
LV,2022-07-01,D07,EUR_R_POP,0.59,0.28,4.28,16.76,15.380000000000003,21.910000000000004,-1.9,20.010000000000005
LV,2022-10-01,D07,EUR_R_POP,0.63,0.30000000000000004,4.41,17.23,15.59,22.57,-2.17,20.4
LV,2023-01-01,D07,EUR_R_POP,0.5800000000000001,0.31,4.32,17.65,15.969999999999999,22.86,-2.23,20.63
LV,2023-04-01,D07,EUR_R_POP,0.69,0.35,4.42,18.81,16.52,24.269999999999996,-2.86,21.41
LV,2023-07-01,D07,EUR_R_POP,0.62,0.35,4.34,18.94,16.73,24.25,-2.78,21.47
LV,2023-10-01,D07,EUR_R_POP,0.6599999999999999,0.36,4.43,19,16.87,24.45,-2.71,21.74
LV,2024-01-01,D07,EUR_R_POP,0.68,0.39999999999999997,4.52,19.56,17.04,25.16,-3.11,22.049999999999997
LV,2024-04-01,D07,EUR_R_POP,0.7,0.39,4.57,19.69,17.380000000000003,25.35,-2.98,22.37
LV,2024-07-01,D07,EUR_R_POP,0.72,0.44,4.74,20.43,17.68,26.33,-3.43,22.9
LV,2017-07-01,D08,EUR,278.85,35.75,500.45,2769.51,2530.6400000000003,3584.56,-311.61,3272.9500000000003
LV,2017-10-01,D08,EUR,278.09000000000003,37.57,542.51,2785.36,2532,3643.5299999999997,-322.79,3320.7400000000002
LV,2018-01-01,D08,EUR,273.97,39.68,537.2,2803.4,2551.44,3654.25,-322.7,3331.55
LV,2018-04-01,D08,EUR,267.2,45.51,567.69,2919.21,2617.62,3799.61,-371.46,3428.15
LV,2018-07-01,D08,EUR,279.58,56.65,599.9,3517.77,2668.69,4453.9,-930.6500000000001,3523.2499999999995
LV,2018-10-01,D08,EUR,274.03,59.650000000000006,637.35,3531.1,2732.17,4502.13,-879.8499999999999,3622.28
LV,2019-01-01,D08,EUR,257.27,68.91000000000001,648.13,3529.89,2793.2999999999997,4504.2,-816.12,3688.08
LV,2019-04-01,D08,EUR,245.62,73.58,660.53,3504.21,2822.3,4483.94,-761.74,3722.2000000000007
LV,2019-07-01,D08,EUR,211.14000000000001,86.87,646.3,3419.14,2783.9399999999996,4363.45,-721.0500000000001,3642.3999999999996
LV,2019-10-01,D08,EUR,196.8,96.30000000000001,680.79,3397.05,2825.1600000000003,4370.9400000000005,-661.73,3709.2100000000005
LV,2020-01-01,D08,EUR,179.37,92.36,691.25,3395.69,2876.2200000000003,4358.67,-613.94,3744.73
LV,2020-04-01,D08,EUR,165.51999999999998,104.8,755.29,3398.25,2918.85,4423.860000000001,-597.48,3826.3799999999997
LV,2020-07-01,D08,EUR,144.92,112.64,757.62,3374.6,2929.0699999999997,4389.78,-557.06,3832.72
LV,2020-10-01,D08,EUR,128.82999999999998,125.23,830.5,3383.06,2951.3199999999997,4467.62,-569.56,3898.06
LV,2021-01-01,D08,EUR,132.22,133.76000000000002,872.45,3424.22,2980.02,4562.65,-580.77,3981.8799999999997
LV,2021-04-01,D08,EUR,131.70000000000002,142.60999999999999,912.4,3498.09,3011.2400000000002,4684.8,-627.5600000000001,4057.2400000000002
